"prov","type","signif_week"
"Pampanga","Myocardial Infarction","2016-33"
"Pampanga","Myocardial Infarction","2016-34"
"Pampanga","Myocardial Infarction","2016-35"
"Pampanga","Myocardial Infarction","2016-36"
"Pampanga","Myocardial Infarction","2016-37"
"Pampanga","Myocardial Infarction","2016-38"
"Pampanga","Myocardial Infarction","2016-39"
"Pampanga","Myocardial Infarction","2016-40"
"Pampanga","Myocardial Infarction","2016-41"
"Pampanga","Myocardial Infarction","2016-42"
"Pampanga","Myocardial Infarction","2016-43"
"Pampanga","Myocardial Infarction","2016-44"
"Pampanga","Myocardial Infarction","2016-45"
"Pampanga","Myocardial Infarction","2016-46"
"Pampanga","Myocardial Infarction","2016-47"
"Pampanga","Myocardial Infarction","2016-48"
"Pampanga","Myocardial Infarction","2016-49"
"Pampanga","Myocardial Infarction","2016-50"
"Pampanga","Myocardial Infarction","2016-51"
"Pampanga","Myocardial Infarction","2016-52"
"Pampanga","Myocardial Infarction","2017-01"
"Pampanga","Myocardial Infarction","2017-02"
"Pampanga","Myocardial Infarction","2017-03"
"Pampanga","Myocardial Infarction","2017-04"
"Pampanga","Myocardial Infarction","2017-05"
"Pampanga","Myocardial Infarction","2017-06"
"Pampanga","Myocardial Infarction","2017-07"
"Pampanga","Myocardial Infarction","2017-08"
"Pampanga","Myocardial Infarction","2017-09"
"Pampanga","Myocardial Infarction","2017-10"
"Pampanga","Myocardial Infarction","2018-26"
"Pampanga","Myocardial Infarction","2018-27"
"Pampanga","Myocardial Infarction","2019-09"
"Pampanga","Myocardial Infarction","2019-10"
"Pampanga","Myocardial Infarction","2019-11"
"Pampanga","Myocardial Infarction","2019-12"
"Tarlac","Myocardial Infarction","2016-19"
"Tarlac","Myocardial Infarction","2016-20"
"Tarlac","Myocardial Infarction","2016-21"
"Tarlac","Myocardial Infarction","2016-22"
"Tarlac","Myocardial Infarction","2016-23"
"Tarlac","Myocardial Infarction","2016-24"
"Tarlac","Myocardial Infarction","2016-25"
"Tarlac","Myocardial Infarction","2016-26"
"Tarlac","Myocardial Infarction","2016-27"
"Tarlac","Myocardial Infarction","2016-28"
"Tarlac","Myocardial Infarction","2016-29"
"Tarlac","Myocardial Infarction","2016-30"
"Tarlac","Myocardial Infarction","2016-31"
"Tarlac","Myocardial Infarction","2016-32"
"Tarlac","Myocardial Infarction","2016-33"
"Tarlac","Myocardial Infarction","2016-34"
"Tarlac","Myocardial Infarction","2016-35"
"Tarlac","Myocardial Infarction","2016-36"
"Tarlac","Myocardial Infarction","2016-37"
"Tarlac","Myocardial Infarction","2016-38"
"Tarlac","Myocardial Infarction","2016-39"
"Tarlac","Myocardial Infarction","2016-40"
"Tarlac","Myocardial Infarction","2016-41"
"Tarlac","Myocardial Infarction","2016-42"
"Tarlac","Myocardial Infarction","2016-43"
"Tarlac","Myocardial Infarction","2016-44"
"Tarlac","Myocardial Infarction","2016-45"
"Tarlac","Myocardial Infarction","2016-46"
"Tarlac","Myocardial Infarction","2016-47"
"Tarlac","Myocardial Infarction","2016-48"
"Tarlac","Myocardial Infarction","2016-49"
"Tarlac","Myocardial Infarction","2016-50"
"Tarlac","Myocardial Infarction","2016-51"
"Tarlac","Myocardial Infarction","2016-52"
"Tarlac","Myocardial Infarction","2017-01"
"Tarlac","Myocardial Infarction","2017-02"
"Tarlac","Myocardial Infarction","2017-03"
"Tarlac","Myocardial Infarction","2017-04"
"Tarlac","Myocardial Infarction","2017-05"
"Tarlac","Myocardial Infarction","2017-06"
"Tarlac","Myocardial Infarction","2017-07"
"Tarlac","Myocardial Infarction","2017-24"
"Tarlac","Myocardial Infarction","2017-25"
"Tarlac","Myocardial Infarction","2017-26"
"Tarlac","Myocardial Infarction","2017-27"
"Tarlac","Myocardial Infarction","2017-28"
"Tarlac","Myocardial Infarction","2017-29"
"Tarlac","Myocardial Infarction","2017-30"
"Tarlac","Myocardial Infarction","2017-31"
"Tarlac","Myocardial Infarction","2017-32"
"Tarlac","Myocardial Infarction","2017-33"
"Tarlac","Myocardial Infarction","2018-29"
"Tarlac","Myocardial Infarction","2018-30"
"Tarlac","Myocardial Infarction","2018-31"
"Tarlac","Myocardial Infarction","2018-32"
"Tarlac","Myocardial Infarction","2018-33"
"Tarlac","Myocardial Infarction","2018-34"
"Tarlac","Myocardial Infarction","2018-35"
"Tarlac","Myocardial Infarction","2018-36"
"Tarlac","Myocardial Infarction","2018-37"
"Tarlac","Myocardial Infarction","2018-38"
"Tarlac","Myocardial Infarction","2018-39"
"Tarlac","Myocardial Infarction","2018-40"
"Tarlac","Myocardial Infarction","2018-41"
"Tarlac","Myocardial Infarction","2018-42"
"Tarlac","Myocardial Infarction","2018-50"
"Tarlac","Myocardial Infarction","2018-51"
"Tarlac","Myocardial Infarction","2018-52"
"Tarlac","Myocardial Infarction","2019-01"
"Tarlac","Myocardial Infarction","2019-02"
"Tarlac","Myocardial Infarction","2019-03"
"Tarlac","Myocardial Infarction","2019-04"
"Tarlac","Myocardial Infarction","2019-05"
"Tarlac","Myocardial Infarction","2019-06"
"Tarlac","Myocardial Infarction","2019-07"
"Tarlac","Myocardial Infarction","2019-08"
"Tarlac","Myocardial Infarction","2019-09"
"Tarlac","Myocardial Infarction","2019-10"
"Tarlac","Myocardial Infarction","2019-11"
"Tarlac","Myocardial Infarction","2019-12"
"Tarlac","Myocardial Infarction","2019-13"
"Tarlac","Myocardial Infarction","2019-14"
"Tarlac","Myocardial Infarction","2019-15"
"Tarlac","Myocardial Infarction","2019-16"
"Tarlac","Myocardial Infarction","2019-17"
"Tarlac","Myocardial Infarction","2019-18"
"Zambales","Myocardial Infarction","2016-19"
"Zambales","Myocardial Infarction","2016-20"
"Zambales","Myocardial Infarction","2016-21"
"Zambales","Myocardial Infarction","2016-22"
"Zambales","Myocardial Infarction","2016-23"
"Zambales","Myocardial Infarction","2016-24"
"Zambales","Myocardial Infarction","2016-25"
"Zambales","Myocardial Infarction","2016-26"
"Zambales","Myocardial Infarction","2016-27"
"Zambales","Myocardial Infarction","2016-28"
"Zambales","Myocardial Infarction","2016-29"
"Zambales","Myocardial Infarction","2016-30"
"Zambales","Myocardial Infarction","2016-31"
"Zambales","Myocardial Infarction","2016-32"
"Zambales","Myocardial Infarction","2016-33"
"Zambales","Myocardial Infarction","2016-34"
"Zambales","Myocardial Infarction","2016-35"
"Zambales","Myocardial Infarction","2016-36"
"Zambales","Myocardial Infarction","2016-37"
"Zambales","Myocardial Infarction","2016-38"
"Zambales","Myocardial Infarction","2016-39"
"Zambales","Myocardial Infarction","2016-40"
"Zambales","Myocardial Infarction","2016-41"
"Zambales","Myocardial Infarction","2016-42"
"Zambales","Myocardial Infarction","2016-43"
"Zambales","Myocardial Infarction","2016-44"
"Zambales","Myocardial Infarction","2016-45"
"Zambales","Myocardial Infarction","2016-46"
"Zambales","Myocardial Infarction","2016-47"
"Zambales","Myocardial Infarction","2016-48"
"Zambales","Myocardial Infarction","2016-49"
"Zambales","Myocardial Infarction","2016-50"
"Zambales","Myocardial Infarction","2016-51"
"Cavite","Myocardial Infarction","2016-19"
"Cavite","Myocardial Infarction","2016-20"
"Cavite","Myocardial Infarction","2016-21"
"Cavite","Myocardial Infarction","2016-22"
"Cavite","Myocardial Infarction","2016-23"
"Cavite","Myocardial Infarction","2016-24"
"Cavite","Myocardial Infarction","2016-25"
"Cavite","Myocardial Infarction","2016-26"
"Cavite","Myocardial Infarction","2016-27"
"Cavite","Myocardial Infarction","2016-28"
"Cavite","Myocardial Infarction","2016-29"
"Cavite","Myocardial Infarction","2016-30"
"Cavite","Myocardial Infarction","2016-31"
"Cavite","Myocardial Infarction","2016-32"
"Cavite","Myocardial Infarction","2016-33"
"Cavite","Myocardial Infarction","2016-34"
"Cavite","Myocardial Infarction","2016-35"
"Cavite","Myocardial Infarction","2016-36"
"Cavite","Myocardial Infarction","2016-37"
"Cavite","Myocardial Infarction","2016-38"
"Cavite","Myocardial Infarction","2016-39"
"Cavite","Myocardial Infarction","2016-40"
"Cavite","Myocardial Infarction","2016-41"
"Cavite","Myocardial Infarction","2016-42"
"Cavite","Myocardial Infarction","2016-43"
"Cavite","Myocardial Infarction","2016-44"
"Laguna","Myocardial Infarction","2016-19"
"Laguna","Myocardial Infarction","2016-20"
"Laguna","Myocardial Infarction","2016-21"
"Laguna","Myocardial Infarction","2016-22"
"Laguna","Myocardial Infarction","2016-23"
"Laguna","Myocardial Infarction","2016-24"
"Laguna","Myocardial Infarction","2016-25"
"Laguna","Myocardial Infarction","2016-26"
"Laguna","Myocardial Infarction","2016-27"
"Laguna","Myocardial Infarction","2016-28"
"Laguna","Myocardial Infarction","2016-29"
"Laguna","Myocardial Infarction","2016-30"
"Laguna","Myocardial Infarction","2016-31"
"Laguna","Myocardial Infarction","2016-32"
"Laguna","Myocardial Infarction","2016-33"
"Laguna","Myocardial Infarction","2016-34"
"Laguna","Myocardial Infarction","2016-35"
"Laguna","Myocardial Infarction","2016-36"
"Laguna","Myocardial Infarction","2016-37"
"Laguna","Myocardial Infarction","2016-38"
"Laguna","Myocardial Infarction","2016-39"
"Laguna","Myocardial Infarction","2016-40"
"Laguna","Myocardial Infarction","2016-41"
"Laguna","Myocardial Infarction","2016-42"
"Laguna","Myocardial Infarction","2016-43"
"Laguna","Myocardial Infarction","2016-44"
"Laguna","Myocardial Infarction","2016-45"
"Laguna","Myocardial Infarction","2016-46"
"Laguna","Myocardial Infarction","2016-47"
"Laguna","Myocardial Infarction","2016-48"
"Laguna","Myocardial Infarction","2017-01"
"Laguna","Myocardial Infarction","2017-02"
"Laguna","Myocardial Infarction","2017-03"
"Laguna","Myocardial Infarction","2017-04"
"Laguna","Myocardial Infarction","2018-31"
"Laguna","Myocardial Infarction","2018-32"
"Laguna","Myocardial Infarction","2018-33"
"Laguna","Myocardial Infarction","2018-34"
"Laguna","Myocardial Infarction","2018-35"
"Laguna","Myocardial Infarction","2018-36"
"Laguna","Myocardial Infarction","2018-37"
"Laguna","Myocardial Infarction","2018-38"
"Laguna","Myocardial Infarction","2018-39"
"Laguna","Myocardial Infarction","2018-40"
"Laguna","Myocardial Infarction","2018-41"
"Laguna","Myocardial Infarction","2018-42"
"Laguna","Myocardial Infarction","2018-43"
"Laguna","Myocardial Infarction","2018-44"
"Laguna","Myocardial Infarction","2018-45"
"Laguna","Myocardial Infarction","2018-46"
"Laguna","Myocardial Infarction","2018-47"
"Laguna","Myocardial Infarction","2018-48"
"Laguna","Myocardial Infarction","2018-49"
"Laguna","Myocardial Infarction","2018-50"
"Quezon","Myocardial Infarction","2016-35"
"Quezon","Myocardial Infarction","2016-36"
"Quezon","Myocardial Infarction","2016-37"
"Quezon","Myocardial Infarction","2016-38"
"Quezon","Myocardial Infarction","2016-39"
"Quezon","Myocardial Infarction","2016-40"
"Quezon","Myocardial Infarction","2016-41"
"Quezon","Myocardial Infarction","2016-42"
"Quezon","Myocardial Infarction","2016-43"
"Rizal","Myocardial Infarction","2016-19"
"Rizal","Myocardial Infarction","2016-20"
"Rizal","Myocardial Infarction","2016-21"
"Rizal","Myocardial Infarction","2016-22"
"Rizal","Myocardial Infarction","2016-23"
"Rizal","Myocardial Infarction","2016-24"
"Rizal","Myocardial Infarction","2016-25"
"Rizal","Myocardial Infarction","2016-26"
"Rizal","Myocardial Infarction","2016-27"
"Rizal","Myocardial Infarction","2016-28"
"Rizal","Myocardial Infarction","2016-29"
"Rizal","Myocardial Infarction","2016-30"
"Rizal","Myocardial Infarction","2016-31"
"Rizal","Myocardial Infarction","2016-32"
"Rizal","Myocardial Infarction","2016-33"
"Rizal","Myocardial Infarction","2016-34"
"Rizal","Myocardial Infarction","2016-35"
"Rizal","Myocardial Infarction","2016-36"
"Rizal","Myocardial Infarction","2016-37"
"Rizal","Myocardial Infarction","2016-38"
"Rizal","Myocardial Infarction","2016-39"
"Rizal","Myocardial Infarction","2016-40"
"Rizal","Myocardial Infarction","2016-41"
"Rizal","Myocardial Infarction","2016-42"
"Rizal","Myocardial Infarction","2016-43"
"Rizal","Myocardial Infarction","2016-44"
"Rizal","Myocardial Infarction","2016-45"
"Rizal","Myocardial Infarction","2016-46"
"Rizal","Myocardial Infarction","2016-47"
"Rizal","Myocardial Infarction","2016-48"
"Rizal","Myocardial Infarction","2016-49"
"Rizal","Myocardial Infarction","2016-50"
"Rizal","Myocardial Infarction","2016-51"
"Rizal","Myocardial Infarction","2016-52"
"Rizal","Myocardial Infarction","2017-01"
"Rizal","Myocardial Infarction","2017-02"
"Rizal","Myocardial Infarction","2017-03"
"Rizal","Myocardial Infarction","2017-04"
"Rizal","Myocardial Infarction","2017-05"
"Rizal","Myocardial Infarction","2017-06"
"Rizal","Myocardial Infarction","2017-07"
"Rizal","Myocardial Infarction","2017-08"
"Rizal","Myocardial Infarction","2017-09"
"Rizal","Myocardial Infarction","2017-10"
"Rizal","Myocardial Infarction","2017-11"
"Rizal","Myocardial Infarction","2017-12"
"Rizal","Myocardial Infarction","2017-13"
"Rizal","Myocardial Infarction","2017-14"
"Rizal","Myocardial Infarction","2017-15"
"Rizal","Myocardial Infarction","2017-16"
"Rizal","Myocardial Infarction","2017-17"
"Rizal","Myocardial Infarction","2017-18"
"Rizal","Myocardial Infarction","2017-19"
"Rizal","Myocardial Infarction","2017-20"
"Rizal","Myocardial Infarction","2017-21"
"Rizal","Myocardial Infarction","2017-22"
"Rizal","Myocardial Infarction","2017-23"
"Rizal","Myocardial Infarction","2017-24"
"Rizal","Myocardial Infarction","2017-25"
"Rizal","Myocardial Infarction","2017-26"
"Rizal","Myocardial Infarction","2017-27"
"Rizal","Myocardial Infarction","2017-28"
"Rizal","Myocardial Infarction","2017-29"
"Rizal","Myocardial Infarction","2017-30"
"Rizal","Myocardial Infarction","2017-31"
"Rizal","Myocardial Infarction","2017-32"
"Rizal","Myocardial Infarction","2017-33"
"Rizal","Myocardial Infarction","2017-34"
"Rizal","Myocardial Infarction","2017-35"
"Rizal","Myocardial Infarction","2017-36"
"Rizal","Myocardial Infarction","2017-37"
"Rizal","Myocardial Infarction","2017-38"
"Rizal","Myocardial Infarction","2017-39"
"Rizal","Myocardial Infarction","2017-40"
"Rizal","Myocardial Infarction","2018-16"
"Rizal","Myocardial Infarction","2018-17"
"Rizal","Myocardial Infarction","2018-18"
"Rizal","Myocardial Infarction","2018-19"
"Rizal","Myocardial Infarction","2018-20"
"Rizal","Myocardial Infarction","2018-21"
"Rizal","Myocardial Infarction","2018-22"
"Rizal","Myocardial Infarction","2018-23"
"Rizal","Myocardial Infarction","2018-24"
"Rizal","Myocardial Infarction","2018-25"
"Rizal","Myocardial Infarction","2018-26"
"Rizal","Myocardial Infarction","2018-27"
"Rizal","Myocardial Infarction","2018-28"
"Rizal","Myocardial Infarction","2018-29"
"Rizal","Myocardial Infarction","2018-30"
"Rizal","Myocardial Infarction","2018-31"
"Rizal","Myocardial Infarction","2018-32"
"Rizal","Myocardial Infarction","2018-33"
"Rizal","Myocardial Infarction","2018-34"
"Rizal","Myocardial Infarction","2018-35"
"Rizal","Myocardial Infarction","2018-36"
"Rizal","Myocardial Infarction","2018-37"
"Rizal","Myocardial Infarction","2018-38"
"Rizal","Myocardial Infarction","2018-39"
"Rizal","Myocardial Infarction","2018-40"
"Rizal","Myocardial Infarction","2018-41"
"Albay","Myocardial Infarction","2017-05"
"Albay","Myocardial Infarction","2017-06"
"Albay","Myocardial Infarction","2017-07"
"Albay","Myocardial Infarction","2017-08"
"Albay","Myocardial Infarction","2017-09"
"Albay","Myocardial Infarction","2017-10"
"Albay","Myocardial Infarction","2017-11"
"Albay","Myocardial Infarction","2017-12"
"Albay","Myocardial Infarction","2017-13"
"Albay","Myocardial Infarction","2017-14"
"Albay","Myocardial Infarction","2017-15"
"Albay","Myocardial Infarction","2017-16"
"Albay","Myocardial Infarction","2017-17"
"Albay","Myocardial Infarction","2017-18"
"Albay","Myocardial Infarction","2017-19"
"Albay","Myocardial Infarction","2018-12"
"Albay","Myocardial Infarction","2018-13"
"Albay","Myocardial Infarction","2018-14"
"Albay","Myocardial Infarction","2018-15"
"Albay","Myocardial Infarction","2018-16"
"Albay","Myocardial Infarction","2018-17"
"Albay","Myocardial Infarction","2018-18"
"Albay","Myocardial Infarction","2018-19"
"Albay","Myocardial Infarction","2018-20"
"Albay","Myocardial Infarction","2018-21"
"Albay","Myocardial Infarction","2018-22"
"Albay","Myocardial Infarction","2018-23"
"Albay","Myocardial Infarction","2018-24"
"Albay","Myocardial Infarction","2018-25"
"Albay","Myocardial Infarction","2018-26"
"Albay","Myocardial Infarction","2018-27"
"Albay","Myocardial Infarction","2018-28"
"Albay","Myocardial Infarction","2018-29"
"Albay","Myocardial Infarction","2018-30"
"Albay","Myocardial Infarction","2018-31"
"Albay","Myocardial Infarction","2018-32"
"Albay","Myocardial Infarction","2018-33"
"Albay","Myocardial Infarction","2018-34"
"Albay","Myocardial Infarction","2018-35"
"Albay","Myocardial Infarction","2018-36"
"Albay","Myocardial Infarction","2018-37"
"Albay","Myocardial Infarction","2018-38"
"Albay","Myocardial Infarction","2018-39"
"Albay","Myocardial Infarction","2018-40"
"Albay","Myocardial Infarction","2018-41"
"Albay","Myocardial Infarction","2018-42"
"Albay","Myocardial Infarction","2018-43"
"Albay","Myocardial Infarction","2018-44"
"Albay","Myocardial Infarction","2018-45"
"Albay","Myocardial Infarction","2018-46"
"Albay","Myocardial Infarction","2018-47"
