"type","prov","dwar","week","rr","lci","uci","deaths","attr","attr_low","attr_hi"
"Sepsis","Rizal","2019-44",183,0.526687766137806,0.377614445140297,0.734611735777662,0,0,0,0
"Sepsis","Rizal","2019-45",184,0.531201484464548,0.379576979177609,0.743393389421825,4,-3.53009943869416,-6.47503965053253,-1.36422125062559
"Sepsis","Rizal","2019-46",185,0.536694307490014,0.380467617004306,0.757070422865779,2,-1.72651614166266,-3.2312049577638,-0.653862435809886
"Sepsis","Rizal","2019-47",186,0.543195742600781,0.379990404008396,0.77649754221976,1,-0.840956991327058,-1.61944406153578,-0.281065772414824
"Sepsis","Rizal","2019-48",187,0.550740970479606,0.377953129597401,0.802521775353238,0,0,0,0
"Sepsis","Rizal","2019-49",188,0.559371162488499,0.374286097025012,0.835981084819256,3,-2.36316528484194,-4.91603347335439,-0.579591774707829
"Sepsis","Rizal","2019-50",189,0.569133855139337,0.369033457521439,0.877734358400136,3,-2.27116771021385,-5.13370568904823,-0.435476031005013
"Sepsis","Rizal","2019-51",190,0.580083386421023,0.362324625829781,0.928716160076205,2,-1.44778017577701,-3.51743850494804,-0.155850522152059
"Sepsis","Rizal","2019-52",191,0.592281399589407,0.354339277761005,0.990003870065438,2,-1.37677327261413,-3.69723323992842,-0.0210288326897717
"Sepsis","Rizal","2020-01",192,0.605797420956016,0.34527684101712,1.062887722663,2,-1.3014336654715,-3.70317474718747,0.112378318558392
"Sepsis","Rizal","2020-02",193,0.620709519250454,0.335335213132835,1.14894079774292,2,-1.2221191039814,-3.92385462818249,0.278315960679607
"Sepsis","Rizal","2020-03",194,0.637105055297702,0.324698541103387,1.25009139279331,2,-1.13919970241871,-4.10021747529276,0.439422739723706
"Sepsis","Rizal","2020-04",195,0.655081532066747,0.313531732433628,1.36870297090506,1,-0.526527540541487,-2.09232945898461,0.289817511461054
"Sepsis","Albay","2016-18",1,1,1,1,NA,NA,NA,NA
"Sepsis","Albay","2016-19",2,0.990875582652389,0.941546384122659,1.04278922085352,5,-0.0460421949402878,-0.295561591905694,0.210757796118611
"Sepsis","Albay","2016-20",3,0.982513839253673,0.890531230741834,1.08399729397569,0,0,0,0
"Sepsis","Albay","2016-21",4,0.97489681014906,0.846091345647738,1.12331108848679,2,-0.0514991732245003,-0.348254281130022,0.226968352594803
"Sepsis","Albay","2016-22",5,0.968008220929547,0.807495498020135,1.16042741796663,2,-0.0660981557361833,-0.456292415737956,0.287704399471948
"Sepsis","Albay","2016-23",6,0.961833424484136,0.774124447156676,1.19505790038387,2,-0.0793621318292903,-0.558369803339829,0.339716721853579
"Sepsis","Albay","2016-24",7,0.956359349092637,0.745454357747183,1.22693387608726,1,-0.0456320638772112,-0.326643004114415,0.191604713244984
"Sepsis","Albay","2016-25",8,0.951574452301485,0.721042973800573,1.25581133326918,0,0,0,0
"Sepsis","Albay","2016-26",9,0.947468680354735,0.700518025270048,1.28147580486181,1,-0.0554438587095005,-0.408630106283756,0.228640938911159
"Sepsis","Albay","2016-27",10,0.944033432980549,0.683567417427397,1.30374722355706,1,-0.0592845179674946,-0.44520512139011,0.243002975210588
"Sepsis","Albay","2016-28",11,0.941261533360497,0.669930803068747,1.32248475532963,2,-0.124807961565782,-0.940451732607237,0.508311125790784
"Sepsis","Albay","2016-29",12,0.939147203134823,0.659392161237732,1.3375916806478,2,-0.129591605367195,-0.985764512316283,0.520932743336562
"Sepsis","Albay","2016-30",13,0.937686042321786,0.65177299989844,1.34902046280239,2,-0.132910067689437,-1.02424012002934,0.534510282154834
"Sepsis","Albay","2016-31",14,0.936875014053349,0.646925756468772,1.35677824415054,1,-0.0673782361571833,-0.524662184493106,0.267609507916711
"Sepsis","Albay","2016-32",15,0.936712434053082,0.644726876374194,1.36093315830748,5,-0.337817475492865,-2.64322984297205,1.32643362648752
"Sepsis","Albay","2016-33",16,0.937197964805201,0.645068885176553,1.36162206148668,1,-0.067010426348773,-0.529844709472166,0.262485330806334
"Sepsis","Albay","2016-34",17,0.938332614386497,0.647850503993317,1.35906060085504,4,-0.262880708473816,-2.10323440255853,1.03721791253421
"Sepsis","Albay","2016-35",18,0.940118739955486,0.652963451082414,1.35355699273885,3,-0.191086266551871,-1.54673507191475,0.770290947824436
"Sepsis","Albay","2016-36",19,0.942560055915685,0.660273986102196,1.34553151829045,2,-0.121880709295522,-0.99985537995326,0.50448714364268
"Sepsis","Albay","2016-37",20,0.945661646792618,0.669596493441271,1.33554455403217,1,-0.057460671469209,-0.468374553772268,0.246610918711119
"Sepsis","Albay","2016-38",21,0.94942998488705,0.680655649230801,1.32433675856698,0,0,0,0
"Sepsis","Albay","2016-39",22,0.953872952790278,0.693033676045725,1.31288513316748,2,-0.0967152849334729,-0.840405328588251,0.474140198118455
"Sepsis","Albay","2016-40",23,0.958999870871171,0.706101827526565,1.30247609690023,2,-0.0855060159530248,-0.806724840438088,0.463602988324338
"Sepsis","Albay","2016-41",24,0.964821529869157,0.718944865808217,1.29478716487194,3,-0.109383349277915,-1.15341584037858,0.70930486847005
"Sepsis","Albay","2016-42",25,0.971350228752766,0.730310078036062,1.29194611340344,4,-0.117979160962451,-1.45987157016506,0.935817534898185
"Sepsis","Albay","2016-43",26,0.977829195952571,0.738009910004652,1.29557872258277,1,-0.0226734936318109,-0.347439813602139,0.240196628532249
"Sepsis","Albay","2016-44",27,0.982363296382077,0.740113789669769,1.30390442597921,0,0,0,0
"Sepsis","Albay","2016-45",28,0.984838946188216,0.737550094849442,1.31503982807718,2,-0.0307888997900907,-0.670479368881771,0.483056084746454
"Sepsis","Albay","2016-46",29,0.985240512154852,0.731422170815825,1.32713897051882,3,-0.0449417812089363,-1.05439434037255,0.731774262121319
"Sepsis","Albay","2016-47",30,0.983565456004086,0.722735556036166,1.33852693169023,1,-0.0167091512777224,-0.381768075898342,0.259186218639581
"Sepsis","Albay","2016-48",31,0.979824361118017,0.712316357677738,1.34779409217873,1,-0.02059107701605,-0.393421863623665,0.263623874110533
"Sepsis","Albay","2016-49",32,0.974040821170005,0.700799286338617,1.35381918874716,3,-0.0799530520665857,-1.24184806681224,0.806937216356224
"Sepsis","Albay","2016-50",33,0.966251192304982,0.68864994924734,1.35575609589636,2,-0.0698551431838563,-0.868362242687121,0.54298407959336
"Sepsis","Albay","2016-51",34,0.956504212510475,0.676197180136005,1.35300816895786,1,-0.0454737019666278,-0.450221143798071,0.273666024036603
"Sepsis","Albay","2016-52",35,0.94486049375334,0.663663566481227,1.34520169216048,5,-0.291786494467692,-2.39480738115356,1.35925752150695
"Sepsis","Albay","2017-01",36,0.931391894285653,0.651190025201755,1.33216239065125,3,-0.220985729429073,-1.52705902076127,0.796270480492467
"Sepsis","Albay","2017-02",37,0.916180780212967,0.638853876881416,1.31389548127834,1,-0.091487642610828,-0.53696555342222,0.25012545381038
"Sepsis","Albay","2017-03",38,0.899319186938717,0.626681153217505,1.29056857038656,1,-0.111952257355923,-0.562326443473506,0.22965687420812
"Sepsis","Albay","2017-04",39,0.88090789242312,0.614654110348619,1.2624965844501,1,-0.135192462913792,-0.592732115174155,0.208483227001216
"Sepsis","Albay","2017-05",40,0.86105541530123,0.602714780691393,1.23012816670776,1,-0.161365438541679,-0.624350804468856,0.186453060719077
"Sepsis","Albay","2017-06",41,0.83987695177544,0.5907651914007,1.19403327141046,2,-0.381301208197394,-1.33358053682296,0.308664342213365
"Sepsis","Albay","2017-07",42,0.817493265820363,0.578664771283975,1.15489186974142,4,-0.893006667138668,-2.81675170190761,0.508045651667589
"Sepsis","Albay","2017-08",43,0.794029547605862,0.566225600723375,1.11348360382453,2,-0.518797954094214,-1.46831380559194,0.187784227679848
"Sepsis","Albay","2017-09",44,0.769614255155675,0.553206730048685,1.07067768623621,1,-0.299352231719932,-0.765044313455213,0.0545279406607059
"Sepsis","Albay","2017-10",45,0.744377954118398,0.539310086862581,1.02742105529852,0,0,0,0
"Sepsis","Albay","2017-11",46,0.718452170143778,0.524182768814838,0.98472050493258,1,-0.391881104346692,-0.84464607192255,-0.0300175514223204
"Sepsis","Albay","2017-12",47,0.691968267744119,0.507433506981166,0.943611482050927,3,-1.33545892180906,-2.74999319187194,-0.214701233765809
"Sepsis","Albay","2017-13",48,0.665056368696348,0.488672886826076,0.905104386732615,1,-0.503631943199361,-1.00105282432594,-0.105677338319666
"Sepsis","Albay","2017-14",49,0.63784432202706,0.467582958304039,0.870103094898542,2,-1.13556134456763,-2.21544405962424,-0.268190857443778
"Sepsis","Albay","2017-15",50,0.610900802933303,0.444412119749172,0.839760606068058,0,0,0,0
"Sepsis","Albay","2017-16",51,0.586842144036801,0.421872534273297,0.816321694444823,1,-0.704035761850958,-1.33991603192759,-0.202437333779597
"Sepsis","Albay","2017-17",52,0.565825214564229,0.400960205236809,0.798478675078413,0,0,0,0
"Sepsis","Albay","2017-18",53,0.547587720848414,0.382061728102821,0.784826874738064,2,-1.65238284909177,-3.1785086794408,-0.524103702141128
"Sepsis","Albay","2017-19",54,0.53190675721183,0.365372032680565,0.774347166891558,0,0,0,0
"Sepsis","Albay","2017-20",55,0.518594273239989,0.350954140945229,0.766311004375025,0,0,0,0
"Sepsis","Albay","2017-21",56,0.50749331772211,0.338791465951667,0.7602005759181,0,0,0,0
"Sepsis","Albay","2017-22",57,0.498474954283273,0.328826458096089,0.755648683157673,0,0,0,0
"Sepsis","Albay","2017-23",58,0.491435763834517,0.320986683319415,0.752396041723914,1,-1.03485393939855,-2.07411925340397,-0.323166736863665
"Sepsis","Albay","2017-24",59,0.486295866066157,0.315201465898788,0.75026195921617,1,-1.056361301381,-2.14397533901315,-0.334141602995884
"Sepsis","Albay","2017-25",60,0.482997406942095,0.311412095302093,0.749124708487905,3,-3.21121347005422,-6.52625020615227,-1.00862484232502
"Sepsis","Albay","2017-26",61,0.481503472055334,0.309577857076537,0.748908839252099,1,-1.07682822250777,-2.20931039986973,-0.333433484084437
"Sepsis","Albay","2017-27",62,0.481797397236135,0.309679399666698,0.749577570330315,0,0,0,0
"Sepsis","Albay","2017-28",63,0.483882458365991,0.311720344540078,0.751129137431746,0,0,0,0
"Sepsis","Albay","2017-29",64,0.487781932304063,0.315727575059384,0.753596556897302,3,-3.15028930208494,-6.56862182431481,-0.962814141401761
"Sepsis","Albay","2017-30",65,0.493539530514456,0.321750241269034,0.757050770870306,1,-1.0261801500634,-2.11758084091282,-0.310565534477322
"Sepsis","Albay","2017-31",66,0.501220216717685,0.329857123732995,0.761607640312403,2,-1.99026203112336,-4.05056605219754,-0.580815875245573
"Sepsis","Albay","2017-32",67,0.510911430005325,0.340131538691613,0.767439827292094,2,-1.91457282523344,-3.85576197377239,-0.570443083148486
"Sepsis","Albay","2017-33",68,0.522724745696101,0.352662372597296,0.774795331156768,2,-1.82610545314177,-3.63779566823141,-0.565782606451237
"Sepsis","Albay","2017-34",69,0.53679801814748,0.367529072150179,0.784025357779908,2,-1.72579616985568,-3.38851876463469,-0.563018352622516
"Sepsis","Albay","2017-35",70,0.553298063187592,0.384777576116284,0.795625228000868,2,-1.61468823598957,-3.16656578018995,-0.511187926329323
"Sepsis","Albay","2017-36",71,0.57242395328008,0.404383713024929,0.810292728749429,1,-0.746956943834795,-1.4352346884816,-0.233408793094174
"Sepsis","Albay","2017-37",72,0.594411016545758,0.426201825815195,0.82900737441741,1,-0.68233759497124,-1.30057762437093,-0.208755507827701
"Sepsis","Albay","2017-38",73,0.619535652016338,0.449902152104147,0.853128668809874,0,0,0,0
"Sepsis","Albay","2017-39",74,0.647983259135764,0.474801628687767,0.884332063646572,0,0,0,0
"Sepsis","Albay","2017-40",75,0.676935164096781,0.497823133064665,0.920490001277648,2,-0.954492698970003,-2.00621986114303,-0.181523855820816
"Sepsis","Albay","2017-41",76,0.704993001639796,0.517908256394137,0.959658638812763,0,0,0,0
"Sepsis","Albay","2017-42",77,0.731942524687492,0.535283987917015,1.00085164424712,1,-0.366227492284257,-0.871668563203996,-0.00406979339345038
"Sepsis","Albay","2017-43",78,0.757571444373699,0.550289780683703,1.04293140355505,2,-0.640015030732111,-1.65935938084693,0.0784339999828691
"Sepsis","Albay","2017-44",79,0.781672179425549,0.56329414186967,1.08471107840716,2,-0.558617349628331,-1.5715305310359,0.145069402901033
"Sepsis","Albay","2017-45",80,0.804044632052661,0.574641110765913,1.12502874963301,2,-0.487424105915816,-1.49857303211938,0.207334872362358
"Sepsis","Albay","2017-46",81,0.824498938946372,0.584624520679777,1.16279505268313,1,-0.212857837364716,-0.727301330904334,0.135360141478085
"Sepsis","Albay","2017-47",82,0.842858144824549,0.593480523820883,1.19702302566459,4,-0.745757070227577,-2.79679253499124,0.647600376121011
"Sepsis","Albay","2017-48",83,0.858960746070519,0.601389417196556,1.22684826535429,2,-0.32839510903075,-1.34235023721435,0.360693663180679
"Sepsis","Albay","2017-49",84,0.872663053443797,0.608480837620479,1.25154443289279,1,-0.14591765522064,-0.669131512483028,0.190960499188227
"Sepsis","Albay","2017-50",85,0.883841325580603,0.614839085927752,1.27053648130605,2,-0.262849611253676,-1.28472238318786,0.418430583361244
"Sepsis","Albay","2017-51",86,0.892393629008145,0.620507029189262,1.28341235736659,1,-0.120581733770841,-0.637932464980686,0.219857667370073
"Sepsis","Albay","2017-52",87,0.898241385581973,0.625487892629303,1.28993318060978,0,0,0,0
"Sepsis","Albay","2018-01",88,0.901330574495872,0.629744608549972,1.29004169863662,3,-0.32841255460345,-1.84362571315333,0.679406449520058
"Sepsis","Albay","2018-02",89,0.901632563149635,0.633196486768557,1.28386890312757,0,0,0,0
"Sepsis","Albay","2018-03",90,0.899144549002351,0.635712985828256,1.27173887905926,3,-0.336504684734686,-1.84297894658752,0.61676714347011
"Sepsis","Albay","2018-04",91,0.893889602875005,0.637104458930041,1.25417207638124,1,-0.1187063780401,-0.600357252126357,0.199810313558373
"Sepsis","Albay","2018-05",92,0.885916312766654,0.637110153446171,1.2318869962765,1,-0.128774790112026,-0.587418983892183,0.18854986988614
"Sepsis","Albay","2018-06",93,0.875298035874863,0.635384850636271,1.20579936842872,1,-0.142468004055895,-0.580165344710953,0.175465239914877
"Sepsis","Albay","2018-07",94,0.862131774924277,0.63148795296827,1.17701564034656,4,-0.63966195927685,-2.29261854605534,0.616210341550485
"Sepsis","Albay","2018-08",95,0.846536702875024,0.624883180174818,1.14681337576414,5,-0.906418449452817,-2.99014570549339,0.672956115868898
"Sepsis","Albay","2018-09",96,0.82865236738819,0.614962923746433,1.11659535796858,2,-0.413557335633703,-1.26140835748153,0.197682069357087
"Sepsis","Albay","2018-10",97,0.808636612874085,0.60111489141124,1.08780065345799,2,-0.473298844200893,-1.35135391219782,0.146548043420505
"Sepsis","Albay","2018-11",98,0.78666326337427,0.582840489100632,1.06176407012761,2,-0.542383880265756,-1.44858636776032,0.100968678072716
"Sepsis","Albay","2018-12",99,0.764211428538395,0.561351384495244,1.04038063081261,0,0,0,0
"Sepsis","Albay","2018-13",100,0.742612277760256,0.538871364047523,1.02338523045296,0,0,0,0
"Sepsis","Albay","2018-14",101,0.721829555967314,0.516386192513174,1.00900821017726,2,-0.770737196151283,-1.84160568855529,-0.0112124960467906
"Sepsis","Albay","2018-15",102,0.701828717032203,0.494591114168917,0.995900520531476,3,-1.2745472323874,-3.01913484688866,-0.0705895484925551
"Sepsis","Albay","2018-16",103,0.682576837053014,0.473930237318455,0.983079579639123,1,-0.465036528806694,-1.09010678485013,-0.0388160716496453
"Sepsis","Albay","2018-17",104,0.664042532331724,0.454658161640558,0.969854985456382,1,-0.50592763461791,-1.17847438267199,-0.050026366666126
"Sepsis","Albay","2018-18",105,0.646195881782038,0.436897431884957,0.955760064394287,2,-1.09503674719271,-2.50190881244154,-0.121628469680244
"Sepsis","Albay","2018-19",106,0.629008353514059,0.420683197546555,0.940497531391619,0,0,0,0
"Sepsis","Albay","2018-20",107,0.612452735358327,0.405994904721513,0.923899163969042,0,0,0,0
"Sepsis","Albay","2018-21",108,0.596503069105936,0.39277755992176,0.905896740953527,0,0,0,0
"Sepsis","Albay","2018-22",109,0.581134588254758,0.380955340594305,0.886501313091385,1,-0.7207717802569,-1.59588095351742,-0.139225459970859
"Sepsis","Albay","2018-23",110,0.566323659064255,0.370439778283319,0.865788464462993,0,0,0,0
"Sepsis","Albay","2018-24",111,0.552047724733062,0.361134086077475,0.843887913470372,2,-1.62287517979915,-3.4157383841363,-0.388125784315364
"Sepsis","Albay","2018-25",112,0.538285252524499,0.352934651151775,0.820976382284324,0,0,0,0
"Sepsis","Albay","2018-26",113,0.525015683675474,0.345730299584893,0.79727310113166,0,0,0,0
"Sepsis","Albay","2018-27",114,0.512219385933874,0.339399650997397,0.773037622624094,3,-2.85686540256657,-5.58654109967967,-0.928964480626186
"Sepsis","Albay","2018-28",115,0.499877608578652,0.333806707744967,0.748569809295808,0,0,0,0
"Sepsis","Albay","2018-29",116,0.487972439785295,0.328794793915533,0.724211898717549,1,-1.04929606360555,-1.91783006747114,-0.386592892516139
"Sepsis","Albay","2018-30",117,0.476486766207384,0.324179157342864,0.700352361427865,3,-3.29608252056741,-5.88138809592062,-1.28702561951729
"Sepsis","Albay","2018-31",118,0.465404234652433,0.319739134948785,0.677430686322185,0,0,0,0
"Sepsis","Albay","2018-32",119,0.454709215737285,0.315211975911333,0.655941038657037,3,-3.59762304385161,-6.27031617817337,-1.6154710680613
"Sepsis","Albay","2018-33",120,0.444386769414933,0.310292320232319,0.636430836197255,2,-2.50058403546339,-4.21846466699569,-1.16147907170176
"Sepsis","Albay","2018-34",121,0.434422612270893,0.304643424852256,0.61948819720561,1,-1.30190595920552,-2.17608496340309,-0.614235500960885
"Sepsis","Albay","2018-35",122,0.424803086493068,0.297926572124307,0.605711873926917,0,0,0,0
"Sepsis","Albay","2018-36",123,0.415852692612157,0.290181809676017,0.595948664548817,1,-1.40469766762493,-2.34660606587177,-0.688038844830263
"Sepsis","Albay","2018-37",124,0.408347668810032,0.282344027014591,0.590583836271383,3,-4.34668085345586,-7.2125898396863,-2.15346256453173
"Sepsis","Albay","2018-38",125,0.402252301834215,0.274861342938797,0.588685599076598,0,0,0,0
"Sepsis","Albay","2018-39",126,0.39750709979736,0.268055747209075,0.589474003204505,1,-1.51567833759391,-2.6664734340962,-0.728465883361132
"Sepsis","Albay","2018-40",127,0.394066155043784,0.262156264403861,0.592349509191073,1,-1.53764497965802,-2.79020458871022,-0.710333707914057
"Sepsis","Albay","2018-41",128,0.391896403191202,0.257317517807118,0.596860999371698,0,0,0,0
"Sepsis","Albay","2018-42",129,0.390977093046994,0.253641641142605,0.60267346717542,0,0,0,0
"Sepsis","Albay","2018-43",130,0.391299455489066,0.251197824702907,0.609540564481916,0,0,0,0
"Sepsis","Albay","2018-44",131,0.392866563906507,0.25003773832862,0.617283367172576,0,0,0,0
"Sepsis","Albay","2018-45",132,0.395693383087247,0.25020697956901,0.625774923180535,2,-3.05441861169313,-5.87821184513901,-1.19981212482863
"Sepsis","Albay","2018-46",133,0.399807007642565,0.251753332923221,0.634929601543156,1,-1.50120678448442,-2.89884283887403,-0.611065800384115
"Sepsis","Albay","2018-47",134,0.405247095292241,0.254732668187585,0.644696298324262,1,-1.46763027204145,-2.83612605626365,-0.591865826811926
"Sepsis","Albay","2018-48",135,0.412066504721022,0.259213125908235,0.65505480757603,1,-1.426792735015,-2.74947114655342,-0.567458351313046
"Sepsis","Albay","2018-49",136,0.420332152384148,0.265277995793682,0.666014977229023,2,-2.75814183772497,-5.35454068893084,-1.07980175025416
"Sepsis","Albay","2018-50",137,0.43012610772377,0.273027435744325,0.67761859917569,0,0,0,0
"Sepsis","Albay","2018-51",138,0.441546951911192,0.282578895862804,0.689944343319688,0,0,0,0
"Sepsis","Albay","2018-52",139,0.454711431623897,0.294065765935224,0.703116479376248,1,-1.19919696416853,-2.30871835143573,-0.467986687510076
"Sepsis","Albay","2019-01",140,0.469756446700404,0.307633301029561,0.717318698847184,0,0,0,0
"Sepsis","Albay","2019-02",141,0.486841419023119,0.323430234647935,0.732815123281354,3,-3.1621708481988,-5.9835466539486,-1.21624412840227
"Sepsis","Albay","2019-03",142,0.506151099936148,0.341593622969284,0.749981611892121,2,-1.95138922004181,-3.67785260602449,-0.728524374762872
"Sepsis","Albay","2019-04",143,0.527898885242097,0.362223464307294,0.769351686182958,0,0,0,0
"Sepsis","Albay","2019-05",144,0.552330720737563,0.385342989642825,0.791682301923397,1,-0.81050946915398,-1.51702360414856,-0.2897665971338
"Sepsis","Albay","2019-06",145,0.579729697823376,0.410841678642871,0.818043884078592,2,-1.44988363975332,-2.74062184123544,-0.51653780292016
"Sepsis","Albay","2019-07",146,0.610421458548761,0.438404220495478,0.849933325540693,1,-0.638212395706792,-1.21566589022953,-0.211343867875732
"Sepsis","Albay","2019-08",147,0.64428197290074,0.467042855418284,0.88878195178279,0,0,0,0
"Sepsis","Albay","2019-09",148,0.678497743355857,0.493801998105169,0.932274858152646,2,-0.94768850682978,-1.94443977155992,-0.194829490742642
"Sepsis","Albay","2019-10",149,0.712379026322638,0.518236565008682,0.979251390985675,2,-0.807494221614261,-1.748742002627,-0.0824110845570071
"Sepsis","Albay","2019-11",150,0.745699979240822,0.540516039919356,1.02877327955471,1,-0.34102189598835,-0.803041139409071,0.00773389415963741
"Sepsis","Albay","2019-12",151,0.77822902941852,0.560915962459751,1.07973468890743,1,-0.284968771657341,-0.73681297559358,0.0676930620068427
"Sepsis","Albay","2019-13",152,0.809731458032147,0.579745915157012,1.13095239998249,0,0,0,0
"Sepsis","Albay","2019-14",153,0.839972149133705,0.597301199068909,1.18123521670496,1,-0.190515662967323,-0.634918240370577,0.140978368621044
"Sepsis","Albay","2019-15",154,0.868718460200963,0.613837331044651,1.22943282352933,1,-0.15112092791106,-0.592101463984347,0.175222110531466
"Sepsis","Albay","2019-16",155,0.895743166332269,0.629560110468409,1.27447054965726,2,-0.232782872560721,-1.12000314536739,0.406454538808093
"Sepsis","Albay","2019-17",156,0.920827426748556,0.644623949642573,1.31537643043284,2,-0.171959633155155,-1.05929398958028,0.449843713610857
"Sepsis","Albay","2019-18",157,0.94376371995392,0.659133308124511,1.35130473323465,4,-0.238348980182563,-1.98901135860976,0.994948482095163
"Sepsis","Albay","2019-19",158,0.964358692826646,0.673144145558317,1.38155801334196,2,-0.073917117019779,-0.941961761366311,0.530882698387331
"Sepsis","Albay","2019-20",159,0.982435869134649,0.686663662702583,1.4056084359606,1,-0.0178781449427556,-0.441448607629052,0.275601334417057
"Sepsis","Albay","2019-21",160,0.997838164525173,0.699647299711787,1.42311848125924,1,-0.00216651913274468,-0.417764847846704,0.285346724239792
"Sepsis","Albay","2019-22",161,1.01043015792091,0.711992238169483,1.43396100308758,2,0.0206449853839958,-0.784336998054961,0.579071368897125
"Sepsis","Albay","2019-23",162,1.02010007341565,0.723526741036646,1.4382387004683,3,0.0591120634322017,-1.10435449583502,0.888497077283629
"Sepsis","Albay","2019-24",163,1.02676143211437,0.733994806685299,1.43630313031568,4,0.104255696707496,-1.39831089999179,1.20432420586392
"Sepsis","Albay","2019-25",164,1.03035433978034,0.743036166406012,1.42877307122097,4,0.117840391827956,-1.37216067974205,1.19632395497352
"Sepsis","Albay","2019-26",165,1.03084638347503,0.750163237436067,1.41655070962354,1,0.0299233561561769,-0.33175102546547,0.293194607636824
"Sepsis","Albay","2019-27",166,1.02823311841763,0.75474023985963,1.40083076265746,0,0,0,0
"Sepsis","Albay","2019-28",167,1.02253813483628,0.755976340439526,1.38309121762536,5,0.110206818056196,-1.60534455945142,1.36090603531671
"Sepsis","Albay","2019-29",168,1.01381270340494,0.752953871725469,1.36504537154432,4,0.0544980482432207,-1.29150484527802,1.03353156983104
"Sepsis","Albay","2019-30",169,1.0021350067189,0.744718411774347,1.34852926396533,0,0,0,0
"Sepsis","Albay","2019-31",170,0.987608972920859,0.730445151256083,1.33531105205713,2,-0.0250929819774619,-0.692085590591256,0.483732740773991
"Sepsis","Albay","2019-32",171,0.970460319285119,0.709800326686481,1.32684248780709,4,-0.121755336628873,-1.59692750524512,0.981761334474506
"Sepsis","Albay","2019-33",172,0.952939406961461,0.686531896623574,1.32272588907543,0,0,0,0
"Sepsis","Albay","2019-34",173,0.935924011446508,0.663585716331791,1.32003105799846,2,-0.13692562167405,-0.984399731628921,0.466693079441109
"Sepsis","Albay","2019-35",174,0.91939828734546,0.642105929774103,1.316438879596,1,-0.0876678951483121,-0.526290559590049,0.237613642513621
"Sepsis","Albay","2019-36",175,0.90334696500564,0.622724284091118,1.310428643996,3,-0.320983095328458,-1.76729906012193,0.712312697761431
"Sepsis","Albay","2019-37",176,0.887755328109509,0.605732774387416,1.30108449783627,2,-0.252872989519575,-1.291925507997,0.457739916764683
"Sepsis","Albay","2019-38",177,0.872609192215628,0.591206671440887,1.28795367021724,1,-0.145988386233838,-0.688794434178824,0.221640548710467
"Sepsis","Albay","2019-39",178,0.857894884205214,0.579079912882437,1.27095348322831,1,-0.165643971553038,-0.712950965016163,0.198836320500039
"Sepsis","Albay","2019-40",179,0.843599222593928,0.569184203215009,1.25031517800618,1,-0.185397014621665,-0.745296228222341,0.191638474082767
"Sepsis","Albay","2019-41",180,0.829709498670456,0.561261473087331,1.22655461882534,1,-0.205241113428761,-0.787912213467687,0.174659175887385
"Sepsis","Albay","2019-42",181,0.81621345842525,0.554955913496414,1.2004636647931,3,-0.675509107370036,-2.4433106261945,0.448032885252282
"Sepsis","Albay","2019-43",182,0.803099285234515,0.549789821576798,1.17311822924335,2,-0.490352110593617,-1.69594913788411,0.254185755467107
"Sepsis","Albay","2019-44",183,0.790355583266179,0.545128751181188,1.14589800418067,1,-0.26525328747278,-0.874774654074315,0.111745099508424
"Sepsis","Albay","2019-45",184,0.777971361576118,0.540148192140181,1.12050627631375,1,-0.285394359471107,-0.889545091884611,0.0961387793564147
"Sepsis","Albay","2019-46",185,0.765936018864422,0.533828016955378,1.09896439744735,1,-0.305592079978954,-0.914101068697434,0.0774064578470906
"Sepsis","Albay","2019-47",186,0.754239328862863,0.52501751757624,1.08353901757362,1,-0.325839109328415,-0.937167023133847,0.0700953152328878
"Sepsis","Albay","2019-48",187,0.742871426326106,0.512610711587383,1.07656344976262,3,-1.03838388943911,-2.86513464821246,0.185003573750313
"Sepsis","Albay","2019-49",188,0.731822793600429,0.495814131439454,1.08017211949623,1,-0.366451016208705,-1.01918815133422,0.0774922669396122
"Sepsis","Albay","2019-50",189,0.721084247744989,0.474389207924597,1.09606728749319,4,-1.54720202598934,-4.46920926053453,0.30444239982763
"Sepsis","Albay","2019-51",190,0.710646928181781,0.448718098094827,1.12547066561036,2,-0.814337078916362,-2.46145066200773,0.236329047497091
"Sepsis","Albay","2019-52",191,0.70050228485156,0.419656380544601,1.16929820165121,2,-0.855094184915913,-2.75255407214289,0.293605729494933
"Sepsis","Albay","2020-01",192,0.690642066854038,0.388283407330764,1.2284492602644,0,0,0,0
"Sepsis","Albay","2020-02",193,0.681058311551657,0.355684420499511,1.30407855109929,2,-0.936606111513998,-3.58525405304844,0.451610936826913
"Sepsis","Albay","2020-03",194,0.671743334117205,0.32282172712358,1.39779658250252,2,-0.977327646471355,-4.14391176622347,0.551277031866102
"Sepsis","Albay","2020-04",195,0.662689717506427,0.290484026807559,1.51181346015863,0,0,0,0
"Sepsis","Camarines Norte","2016-18",1,NA,NA,NA,NA,NA,NA,NA
"Sepsis","Camarines Norte","2016-19",2,NA,NA,NA,NA,NA,NA,NA
"Sepsis","Camarines Norte","2016-20",3,NA,NA,NA,NA,NA,NA,NA
"Sepsis","Camarines Norte","2016-21",4,NA,NA,NA,NA,NA,NA,NA
"Sepsis","Camarines Norte","2016-22",5,NA,NA,NA,NA,NA,NA,NA
"Sepsis","Camarines Norte","2016-23",6,NA,NA,NA,NA,NA,NA,NA
